!!SBtab TableType='Proteomaps' Organism='eco'!ProteinIdentifier	!Abundance[original])	!Abundance[ppm]	!SizeWeightedAbundance[original]	!SizeWeightedAbundance[ppm]	!ProteinSize	!ProteinName	!Identifiers:kegg.orthology	!Pathway
b1010	0.0	0.0	0.0	0.0	350	RutC	K09021	Pyrimidine metabolism
b1009	0.0	0.0	0.0	0.0	350	RutD	K09023	Pyrimidine metabolism
b1008	0.0	0.0	0.0	0.0	196.0	RutE	K09019	Other enzymes
b1007	9.0	0.498596754833	1476.0	0.336900994423	164.0	RutF	K09024	Other enzymes
b1006	2.0	0.110799278852	700.0	0.159776894374	350			
b1013	201.0	11.1353275246	42612.0	9.72630431867	212.0	RutR	K09017	Transcription factors
b1861	657.0	36.3975631028	133371.0	30.4422916851	203.0	RuvA	K03550	Homologous recombination
b1860	452.0	25.0406370205	151872.0	34.6651950034	336.0	RuvB	K03551	Homologous recombination
b1863	462.0	25.5946334148	79926.0	18.2433257996	173.0	RuvC	K01159	Homologous recombination
b4510	8.0	0.443197115407	2800.0	0.639107577496	350			
b4689	0.0	0.0	0.0	0.0	350			
b0556	12.0	0.664795673111	1836.0	0.419071968672	153.0	RzpD	K01423	Amino acid metabolism
b1573	1.0	0.0553996394259	350.0	0.079888447187	350			
b1573	83.0	4.59817007235	29050.0	6.63074111652	350			
b1525	202.0	11.190727164	70700.0	16.1374663318	350	Sad	K08324	Other enzymes
b1500	0.0	0.0	0.0	0.0	350			
b2144	128.0	7.09115384652	44800.0	10.2257212399	350			
b1294	363.0	20.1100691116	198561.0	45.3220856054	547.0	SapA	K02035	Transport
b1293	180.0	9.97193509666	57780.0	13.188441367	321.0	SapB	K02033	Transport
b1292	181.0	10.0273347361	53576.0	12.22886699	296.0	SapC	K02034	Transport
b1291	245.0	13.5729116593	80850.0	18.4542313002	330.0	SapD	K02031	Transport
b1290	257.0	14.2377073325	68876.0	15.7211333956	268.0	SapF	K02032	Transport
b2011	401.0	22.2152554098	190475.0	43.4764342227	475.0	SbcB	K01141	Mismatch repair
b0397	135.0	7.4789513225	141345.0	32.2623787647	1047.0	SbcC	K03546	DNA repair and recombination proteins
b0398	245.0	13.5729116593	98000.0	22.3687652124	400.0	SbcD	K03547	DNA repair and recombination proteins
b0377	76.0	4.21037259637	26600.0	6.07152198621	350			
b2009	81.0	4.4873707935	28350.0	6.47096422215	350			
b3917	7.0	0.387797475981	2303.0	0.525665982491	329.0	Sbp	K02048	Transport
b2917	0.0	0.0	0.0	0.0	350	ScpA	K01847	TCA cycle and anaplerotic enzymes
b2919	37.0	2.04978665876	12950.0	2.95587254592	350	ScpB	K11264	Other central metabolism enzymes
b2920	1.0	0.0553996394259	350.0	0.079888447187	350			
b1814	2133.0	118.167430895	968382.0	221.035812182	454.0	SdaA	K01752	Amino acid metabolism
b2797	8533.0	472.725123221	3882515.0	886.194555801	455.0	SdaB	K01752	Amino acid metabolism
b2796	15068.0	834.76176687	5273800.0	1203.75912221	350			
b0723	3611.0	200.048097967	2123268.0	484.641667091	588.0	SdhA	K00239	TCA cycle and anaplerotic enzymes
b0724	4850.0	268.688251216	1154300.0	263.472098823	238.0	SdhB	K00240	TCA cycle and anaplerotic enzymes
b0721	3179.0	176.115453735	410091.0	93.6043805582	129.0	SdhC	K00241	TCA cycle and anaplerotic enzymes
b0722	2341.0	129.690555896	269215.0	61.4490523127	115.0	SdhD	K00242	TCA cycle and anaplerotic enzymes
b1916	434.0	24.0434435108	104160.0	23.7748018829	240.0	SdiA	K07782	Transcription factors
b0098	3987.0	220.878362391	3592287.0	819.949229372	901.0	SecA	K03070	Protein export
b3609	21205.0	1174.74935403	3286775.0	750.21528858	155.0	SecB	K03071	Chaperones and folding catalysts
b0408	2699.0	149.523626811	1659885.0	378.873243311	615.0	SecD	K03072	Protein export
b3981	10472.0	580.145024068	1329944.0	303.563317159	127.0	SecE	K03073	Protein export
b0409	2927.0	162.1547446	945421.0	215.794901794	323.0	SecF	K03074	Protein export
b3175	12154.0	673.327217582	1336940.0	305.160173092	110.0	SecG	K03075	Protein export
b0097	560.0	31.0237980785	95200.0	21.7296576349	170.0	SecM	K13301	Protein export
b3300	9848.0	545.575649066	4362664.0	995.789864453	443.0	SecY	K03076	Protein export
b3591	644.0	35.6773677903	298172.0	68.0585659276	463.0	SelA	K01042	tRNA loading
b3590	1083.0	59.9978094983	379050.0	86.5191883035	350			
b1764	2740.0	151.795012027	950780.0	217.018108047	347.0	SelD	K01008	Amino acid metabolism
b0503	266.0	14.7363040873	93100.0	21.2503269517	350			
b0687	4435.0	245.697400854	802735.0	183.22643615	181.0	SeqA	K03645	DNA replication control
b2913	5109.0	283.036757827	2094690.0	478.118661252	410.0	SerA	K00058	Amino acid metabolism
b4388	790.0	43.7657151465	254380.0	58.0629234155	322.0	SerB	K01079	Amino acid metabolism
b0907	3643.0	201.820886429	1318766.0	301.011908409	362.0	SerC	K00831	Amino acid metabolism
b0893	11805.0	653.992743423	5076150.0	1158.64497482	430.0	SerS	K01875	tRNA loading
b0070	56.0	3.10237980785	19600.0	4.47375304247	350	SetA	K03291	Transport
b2170	7.0	0.387797475981	2751.0	0.62792319489	393.0	SetB	K03291	Transport
b3659	5.0	0.27699819713	1750.0	0.399442235935	350	SetC	K03291	Transport
b0530	7.0	0.387797475981	2450.0	0.559219130309	350	SfmA	K07352	Bacterial motility proteins
b0531	0.0	0.0	0.0	0.0	350	SfmC	K07353	Bacterial motility proteins
b0532	0.0	0.0	0.0	0.0	350	SfmD	K07354	Bacterial motility proteins
b0534	6.0	0.332397836555	2100.0	0.479330683122	350	SfmF	K07355	Bacterial motility proteins
b0533	3.0	0.166198918278	1050.0	0.239665341561	350	SfmH	K07356	Bacterial motility proteins
b0146	349.0	19.3344741596	122150.0	27.8810680683	350			
b3188	171.0	9.47333834183	15732.0	3.5908715747	92.0	SfsB	K07724	Transcription factors
b4302	94.0	5.20756610604	32900.0	7.50951403558	350	SgcA	K02773	Transport
b4565	10.0	0.553996394259	3500.0	0.79888447187	350	SgcB	K02774	Transport
b4304	3.0	0.166198918278	1050.0	0.239665341561	350	SgcC	K02775	Transport
b4301	29.0	1.60658954335	10150.0	2.31676496842	350			
b4303	36.0	1.99438701933	12600.0	2.87598409873	350			
b4300	14.0	0.775594951963	4900.0	1.11843826062	350			
b4305	0.0	0.0	0.0	0.0	350			
b0069	236.0	13.0743149045	130036.0	29.6810689097	551.0	SgrR	K11925	Transcription factors
b4662	0.0	0.0	0.0	0.0	350			
b1981	163.0	9.03014122642	71394.0	16.2958737099	438.0	ShiA	K08172	Transport
b4687	17.0	0.94179387024	5950.0	1.35810360218	350			
b1353	29.0	1.60658954335	10150.0	2.31676496842	350			
b3470	2167.0	120.051018636	175527.0	40.0645127697	81.0	SirA	K04085	Sulfur relay system
b2340	1246.0	69.0279507247	200606.0	45.7888623897	161.0	SixA	K08296	Other enzymes
b0178	20120.0	1114.64074525	7042000.0	1607.3555574	350	Skp	K06142	Chaperones and folding catalysts
b3641	2323.0	128.693362386	459954.0	104.98574525	198.0	SlmA	K05501	Transcription factors
b3506	69.0	3.82257512039	24150.0	5.5123028559	350			
b4392	270.0	14.957902645	174150.0	39.7502087932	645.0	Slt	K08309	Other enzymes
b1642	1287.0	71.2993359411	187902.0	42.8891400095	146.0	SlyA	K06075	Transcription factors
b1641	18522.0	1026.11212145	6482700.0	1479.6938188	350			
b3349	38169.0	2114.54883725	7481124.0	1707.58679878	196.0	SlyD	K03775	Chaperones and folding catalysts
b3348	2618.0	145.036256017	916300.0	209.147954736	350			
b4473	20.0	1.10799278852	7000.0	1.59776894374	350			
b3284	216.0	11.966322116	75600.0	17.2559045924	350			
b2620	4934.0	273.341820927	1726900.0	394.169598421	350			
b0921	323.0	17.8940835346	113050.0	25.8039684414	350			
b3908	50220.0	2782.16989197	10345320.0	2361.34728701	206.0	SodA	K04564	Other enzymes
b1656	33494.0	1855.55552293	6464342.0	1475.50355562	193.0	SodB	K04564	Other enzymes
b1646	28.0	1.55118990393	4844.0	1.10565610907	173.0	SodC	K04565	Peroxisome
b3129	470.0	26.0378305302	164500.0	37.5475701779	350			
b1272	1334.0	73.9031189942	465566.0	106.266699437	349.0	SohB	K04774	Peptidases
b1059	1014.0	56.1752343779	377208.0	86.0987468186	372.0	SolA	K02846	Other enzymes
b4063	206.0	11.4123257217	31724.0	7.24108885303	154.0	SoxR	K13639	Transcription factors
b4062	1395.0	77.2824969991	149265.0	34.0701401982	107.0	SoxS	K13631	Transcription factors
b2938	9452.0	523.637391854	6219416.0	1419.59853329	658.0	SpeA	K01585	Amino acid metabolism
b2937	11961.0	662.635087173	3660066.0	835.419969548	306.0	SpeB	K01480	Amino acid metabolism
b2965	684.0	37.8933533673	486324.0	111.004769114	711.0	SpeC	K01581	Amino acid metabolism
b0120	6346.0	351.566111797	1675344.0	382.401801897	264.0	SpeD	K01611	Amino acid metabolism
b0121	4911.0	272.067629221	1414368.0	322.833323631	288.0	SpeE	K00797	Amino acid metabolism
b0693	0.0	0.0	0.0	0.0	732.0	SpeF	K01581	Amino acid metabolism
b1584	2235.0	123.818194117	415710.0	94.8869325146	186.0	SpeG	K00657	Amino acid metabolism
b3650	472.0	26.148629809	332288.0	75.8456352539	704.0	SpoT	K01139	Ribosome biogenesis
b1766	547.0	30.303602766	338046.0	77.1599143365	618.0	SppA	K04773	Peptidases
b2175	3931.0	217.775982583	739028.0	168.685140993	188.0	Spr	K13694	Peptidases
b1743	309.0	17.1184885826	108150.0	24.6855301808	350			
b1480	396.0	21.9382572127	17820.0	4.06746322535	45.0	Sra	K02972	Ribosome
b2702	12.0	0.664795673111	2244.0	0.512199072822	187.0	SrlA	K02783	Transport
b2704	83.0	4.59817007235	10209.0	2.33023187809	123.0	SrlB	K02781	Transport
b2705	139.0	7.7005498802	36001.0	8.21732567766	259.0	SrlD	K00068	Carbohydrate metabolism
b2703	11.0	0.609396033685	3509.0	0.800938746226	319.0	SrlE	K02782	Transport
b2707	210.0	11.6339242794	53970.0	12.3187985562	257.0	SrlR	K02468	Transcription factors
b2576	2324.0	128.748762026	1031856.0	235.523924459	444.0	SrmB	K05590	Ribosome biogenesis
b4059	14444.0	800.192391868	3091016.0	705.532767058	214.0	Ssb	K03111	DNA replication complex
b2521	858.0	47.5328906274	241098.0	55.0312709711	281.0	SseA	K01011	Sulfur relay system
b2522	1466.0	81.2158713984	513100.0	117.116463576	350			
b2879	0.0	0.0	0.0	0.0	350			
b3229	12135.0	672.274624433	4247250.0	969.446306614	350			
b3228	2957.0	163.816733782	1034950.0	236.230138332	350			
b3089	1712.0	94.8441826972	599200.0	136.769021584	350			
b0936	5.0	0.27699819713	1595.0	0.364063066467	319.0	SsuA	K02051	Transport
b0933	7.0	0.387797475981	1785.0	0.407431080654	255.0	SsuB	K02049	Transport
b0934	3.0	0.166198918278	789.0	0.18009138523	263.0	SsuC	K02050	Transport
b0935	11.0	0.609396033685	4191.0	0.956607091888	381.0	SsuD	K04091	Other enzymes
b0937	2.0	0.110799278852	382.0	0.087192533787	191.0	SsuE	K00299	Cofactor biosynthesis
b1154	3.0	0.166198918278	1050.0	0.239665341561	350			
b1547	0.0	0.0	0.0	0.0	350			
b1372	0.0	0.0	0.0	0.0	350			
b3962	845.0	46.8126953149	393770.0	89.8790681395	466.0	SthA	K00322	Cofactor biosynthesis
b2669	28631.0	1586.1470764	3836554.0	875.703833169	134.0	StpA	K11685	Chromosome-related
b0726	3431.0	190.07616287	3201123.0	730.664987785	933.0	SucA	K00164	TCA cycle and anaplerotic enzymes
b0727	10970.0	607.734044502	4442850.0	1014.09253596	405.0	SucB	K00658	TCA cycle and anaplerotic enzymes
b0728	5335.0	295.557076337	2069980.0	472.47853688	388.0	SucC	K01903	TCA cycle and anaplerotic enzymes
b0729	6091.0	337.439203743	1760299.0	401.793010557	289.0	SucD	K01902	TCA cycle and anaplerotic enzymes
b1684	146.0	8.08834735618	51100.0	11.6637132893	350			
b1683	75.0	4.15497295694	26250.0	5.99163353903	350			
b1682	117.0	6.48175781283	29016.0	6.62298052451	248.0	SufC	K09013	Transport
b1681	82.0	4.54277043292	28700.0	6.55085266933	350			
b1679	76.0	4.21037259637	26600.0	6.07152198621	350			
b1680	63.0	3.49017728383	25578.0	5.83824772043	406.0	SufS	K11717	Amino acid metabolism
b4148	167.0	9.25173978413	58450.0	13.3413706802	350			
b2533	11711.0	648.785177317	3126837.0	713.709007248	267.0	SuhB	K01092	Phosphatidylinositol signaling system
b0958	334.0	18.5034795683	56446.0	12.8839522569	169.0	SulA	K13053	Chromosome-related
b0053	3872.0	214.507403857	1657216.0	378.264036838	428.0	SurA	K03771	Chaperones and folding catalysts
b2744	439.0	24.320441708	111067.0	25.3513433249	253.0	SurE	K03787	Purine metabolism
b0959	33.0	1.82818810105	11550.0	2.63631875717	350			
b2793	982.0	54.4024459162	343700.0	78.4504551376	350			
b4347	184.0	10.1935336544	64400.0	14.6994742824	350			
b4252	1052.0	58.2804206761	368200.0	84.0426464407	350			
b2559	699.0	38.7243479587	124422.0	28.3996582169	178.0	TadA	K11991	Other enzymes
b3549	285.0	15.7888972364	53295.0	12.1647279795	187.0	Tag	K01246	Base excision repair
b2464	86.0	4.76436899063	27176.0	6.20299554501	316.0	TalA	K00616	Pentose phosphate metabolism
b0008	19464.0	1078.29858179	6170088.0	1408.33928379	317.0	TalB	K00616	Pentose phosphate metabolism
b1519	40.0	2.21598557704	10080.0	2.30078727899	252.0	Tam	K00598	Other enzymes
b1885	0.0	0.0	0.0	0.0	192.0	Tap	K05877	Two-component system
b1886	1.0	0.0553996394259	553.0	0.126223746555	553.0	Tar	K05875	Two-component system
b2834	882.0	48.8624819736	308700.0	70.4616104189	350			
b3836	6336.0	351.012115403	563904.0	128.712614064	89.0	TatA	K03116	Protein export
b3838	1068.0	59.1668149069	182628.0	41.6853352368	171.0	TatB	K03117	Protein export
b3839	1148.0	63.5987860609	296184.0	67.6047995475	258.0	TatC	K03118	Protein export
b4483	254.0	14.0715084142	88900.0	20.2916655855	350			
b0627	3465.0	191.959750611	232155.0	52.9900070191	67.0	TatE	K03425	Protein export
b0365	3.0	0.166198918278	960.0	0.219122597999	320.0	TauA	K02051	Transport
b0366	0.0	0.0	0.0	0.0	255.0	TauB	K02049	Transport
b0367	0.0	0.0	0.0	0.0	275.0	TauC	K02050	Transport
b0368	7.0	0.387797475981	1981.0	0.452168611078	283.0	TauD	K03119	Amino acid metabolism
b3118	6.0	0.332397836555	1872.0	0.427289066097	312.0	TdcA	K07592	Transcription factors
b3117	5.0	0.27699819713	1645.0	0.375475701779	329.0	TdcB	K01754	Amino acid metabolism
b3116	83.0	4.59817007235	29050.0	6.63074111652	350			
b3115	30.0	1.66198918278	12180.0	2.78011796211	406.0	TdcD	K00932	Other central metabolism enzymes
b3114	88.0	4.87516826948	67232.0	15.3458859465	764.0	TdcE	K00656	Glycolysis
b3113	99.0	5.48456430316	34650.0	7.90895627151	350			
b4471	18.0	0.997193509666	8172.0	1.86528111546	454.0	TdcG	K01752	Amino acid metabolism
b3119	0.0	0.0	0.0	0.0	350			
b3616	4448.0	246.417596166	1516768.0	346.206400751	341.0	Tdh	K00060	Amino acid metabolism
b1238	1249.0	69.194149643	256045.0	58.4429641714	205.0	Tdk	K00857	Pyrimidine metabolism
b1429	111.0	6.14935997628	38850.0	8.86761763776	350			
b1430	1103.0	61.1058022868	386050.0	88.1169572473	350			
b0494	400.0	22.1598557704	83200.0	18.9906251599	208.0	TesA	K10804	Lipid and steroid metabolism
b0452	850.0	47.089693512	243100.0	55.488232889	286.0	TesB	K10805	Lipid and steroid metabolism
b1156	5.0	0.27699819713	1750.0	0.399442235935	350			
b1373	7.0	0.387797475981	2450.0	0.559219130309	350			
b0406	8185.0	453.446048701	3069375.0	700.593150242	375.0	Tgt	K00773	Other enzymes
b0068	193.0	10.6921304092	67550.0	15.4184703071	350	ThiB	K02064	Transport
b3994	15.0	0.830994591389	9465.0	2.16041186464	631.0	ThiC	K03147	Cofactor biosynthesis
b2103	31.0	1.7173888222	8246.0	1.88217181573	266.0	ThiD	K00941	Cofactor biosynthesis
b3993	6.0	0.332397836555	1266.0	0.288967926111	211.0	ThiE	K00788	Cofactor biosynthesis
b3992	5.0	0.27699819713	1255.0	0.286457146342	251.0	ThiF	K03148	Sulfur relay system
b3991	15.0	0.830994591389	3840.0	0.876490391995	256.0	ThiG	K03149	Cofactor biosynthesis
b3990	11.0	0.609396033685	4147.0	0.946563972813	377.0	ThiH	K03150	Cofactor biosynthesis
b0423	3830.0	212.180619001	1846060.0	421.368190897	482.0	ThiI	K03151	Sulfur relay system
b1106	35.0	1.93898737991	9590.0	2.18894345292	274.0	ThiK	K07251	Cofactor biosynthesis
b0417	492.0	27.2566225975	159900.0	36.4976077292	325.0	ThiL	K00946	Cofactor biosynthesis
b2104	39.0	2.16058593761	10218.0	2.33228615245	262.0	ThiM	K00878	Cofactor biosynthesis
b0067	34.0	1.88358774048	18224.0	4.15967731867	536.0	ThiP	K02063	Transport
b0066	95.0	5.26296574546	22040.0	5.03068964572	232.0	ThiQ	K02062	Transport
b4407	3.0	0.166198918278	198.0	0.0451940358372	66.0	ThiS	K03154	Sulfur relay system
b0002	3789.0	209.909233785	3106980.0	709.17659326	820.0	ThrA	K12524	Amino acid metabolism
b0003	1981.0	109.746685703	614110.0	140.172269434	310.0	ThrB	K00872	Amino acid metabolism
b0004	4879.0	270.294840759	2088212.0	476.640040221	428.0	ThrC	K01733	Amino acid metabolism
b0001	11221.0	621.639353998	3927350.0	896.428265885	350			
b1719	12096.0	670.114038496	7765632.0	1772.52651973	642.0	ThrS	K01868	tRNA loading
b2827	3089.0	171.129486187	815496.0	186.139168935	264.0	ThyA	K00560	Other central metabolism enzymes
b0436	69639.0	3857.97548998	24373650.0	5563.35157366	350	Tig	K03545	Chaperones and folding catalysts
b0188	490.0	27.1458233187	211680.0	48.3165328587	432.0	TilS	K04075	Other enzymes
b4618	19.0	1.05259314909	6650.0	1.51788049655	350			
b2935	13819.0	765.567617227	9161997.0	2091.25060989	663.0	TktA	K00615	Pentose phosphate metabolism
b2465	64.0	3.54557692326	42688.0	9.74365152434	667.0	TktB	K00615	Pentose phosphate metabolism
b3244	1635.0	90.5784104614	786435.0	179.505917039	481.0	TldD	K03568	Peptidases
b2474	53.0	2.93618088957	18550.0	4.23408770091	350			
b1098	940.0	52.0756610604	200220.0	45.7007568451	213.0	Tmk	K00943	Pyrimidine metabolism
b3708	18.0	0.997193509666	8568.0	1.95566918714	476.0	TnaA	K01667	Amino acid metabolism
b3709	0.0	0.0	0.0	0.0	350			
b3707	1.0	0.0553996394259	350.0	0.079888447187	350			
b0739	476.0	26.3702283667	166600.0	38.026900861	350			
b0740	6049.0	335.112418887	2117150.0	483.245217034	350			
b3035	8768.0	485.744038486	4340160.0	990.653265552	495.0	TolC	K12340	Bacterial secretion system
b0737	1667.0	92.351198923	583450.0	133.174041461	350	TolQ	K03562	
b0738	864.0	47.865288464	302400.0	69.0236183696	350			
b0461	22.0	1.21879206737	7700.0	1.75754583811	350			
b1252	647.0	35.8435667086	226450.0	51.68782533	350			
b1274	2792.0	154.675793277	2415080.0	551.248545807	865.0	TopA	K03168	DNA replication control
b1763	419.0	23.2124489195	305870.0	69.8156552603	730.0	TopB	K03169	DNA replication control
b0997	2.0	0.110799278852	1696.0	0.387116589798	848.0	TorA	K07811	Two-component system
b0996	0.0	0.0	0.0	0.0	390.0	TorC	K03532	Two-component system
b0998	0.0	0.0	0.0	0.0	199.0	TorD	K03533	Two-component system
b4501	62.0	3.43477764441	21700.0	4.95308372559	350			
b0995	254.0	14.0715084142	58420.0	13.334523099	230.0	TorR	K07772	Two-component system
b0993	3.0	0.166198918278	2730.0	0.623129888059	910.0	TorS	K07647	Two-component system
b0994	13.0	0.720195312537	4550.0	1.03854981343	350			
b1873	0.0	0.0	0.0	0.0	350			
b1872	16.0	0.886394230815	13040.0	2.97641528948	815.0	TorZ	K07812	Other enzymes
b3919	11959.0	662.524287894	3049545.0	696.066899077	255.0	TpiA	K01803	Glycolysis
b1229	0.0	0.0	0.0	0.0	350			
b1324	47473.0	2629.98708247	7975464.0	1820.42124159	168.0	Tpx	K11065	Other enzymes
b1601	26.0	1.44039062507	9100.0	2.07709962686	350			
b1197	24.0	1.32959134622	13560.0	3.09510669673	565.0	TreA	K01194	Carbohydrate metabolism
b4240	66.0	3.65637620211	31152.0	7.11052830506	472.0	TreB	K02818	Transport
b4239	79.0	4.37657151465	43529.0	9.9356120503	551.0	TreC	K01226	Carbohydrate metabolism
b3519	27.0	1.4957902645	14823.0	3.38338986472	549.0	TreF	K01194	Carbohydrate metabolism
b4241	237.0	13.1297145439	74655.0	17.040205785	315.0	TreR	K03485	Transcription factors
b1421	1.0	0.0553996394259	200.0	0.0456505412497	200.0	Trg	K05876	Two-component system
b3290	563.0	31.1899969968	197050.0	44.9771957663	350			
b1363	60.0	3.32397836555	21000.0	4.79330683122	350			
b3849	234.0	12.9635156257	81900.0	18.6938966418	350			
b3965	1907.0	105.647112385	697962.0	159.311715359	366.0	TrmA	K00557	Other enzymes
b2607	1778.0	98.5005588993	453390.0	103.487494486	255.0	TrmD	K00554	Other enzymes
b3651	605.0	33.5167818527	138545.0	31.6232711872	229.0	TrmH	K00556	Other enzymes
b2960	4353.0	241.154630421	1040367.0	237.466583242	239.0	TrmI	K03439	Other enzymes
b2532	3417.0	189.300567918	840582.0	191.865116324	246.0	TrmJ	K02533	Other enzymes
b3606	934.0	51.7432632238	326900.0	74.6158096727	350	TrmL	K03216	Other enzymes
b1260	544.0	30.1374038477	145792.0	33.2774185494	268.0	TrpA	K01695	Amino acid metabolism
b1261	550.0	30.4698016842	218350.0	49.8389784094	397.0	TrpB	K01696	Amino acid metabolism
b1262	113.0	6.26015925513	51076.0	11.6582352244	452.0	TrpC	K13498	Amino acid metabolism
b1263	74.0	4.09957331752	39294.0	8.96896183933	531.0	TrpD	K13497	Amino acid metabolism
b1264	121.0	6.70335637053	62920.0	14.3616602772	520.0	TrpE	K01657	Amino acid metabolism
b1265	166.0	9.1963401447	58100.0	13.261482233	350			
b4393	924.0	51.1892668295	99792.0	22.777794062	108.0	TrpR	K03720	Transcription factors
b3384	7805.0	432.394185719	2606870.0	595.025132338	334.0	TrpS	K01867	tRNA loading
B2318	895.0	49.5826772862	313250.0	71.5001602324	350			
b3166	1527.0	84.5952494034	479478.0	109.442151087	314.0	TruB	K03177	Other enzymes
b2791	553.0	30.6360006025	143780.0	32.8181741044	260.0	TruC	K06175	Other enzymes
b2745	1009.0	55.8982361807	352141.0	80.3771362311	349.0	TruD	K06176	Other enzymes
b3781	34622.0	1918.0463162	4985568.0	1137.96938819	144.0	TrxA	K03671	Chaperones and folding catalysts
b0888	8599.0	476.381499423	2760279.0	630.041151751	321.0	TrxB	K00384	Pyrimidine metabolism
b2582	1704.0	94.4009855817	236856.0	54.0630229912	139.0	TrxC	K03672	Chaperones and folding catalysts
b0170	95122.0	5269.72450147	26919526.0	6144.45466043	283.0	Tsf	K02357	Translation factors
