!!SBtab TableType='Proteomaps' Organism='eco' DefaultProteinLength='350' ProteinURL='www.genome.jp/dbget-bin/www_bget?eco:'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway
b2576	2324.0	128.748762026	1031856.0	235.523924459	444.0	srmB	K05590	Ribosome biogenesis
b4059	14444.0	800.192391868	3091016.0	705.532767058	214.0	ssb	K03111	Mitochondrial biogenesis
b2521	858.0	47.5328906274	241098.0	55.0312709711	281.0	sseA	K01011	Sulfur relay system
b2522	1466.0	81.2158713984	513100.0	117.116463576				
b2879	0.0	0.0	0.0	0.0				
b3229	12135.0	672.274624433	4247250.0	969.446306614		SspA	K03599	Transcription machinery
b3228	2957.0	163.816733782	1034950.0	236.230138332				
b3089	1712.0	94.8441826972	599200.0	136.769021584				
b0936	5.0	0.27699819713	1595.0	0.364063066467	319.0	ssuA	K15553	Transport
b0933	7.0	0.387797475981	1785.0	0.407431080654	255.0	ssuB	K15555	Transport
b0934	3.0	0.166198918278	789.0	0.18009138523	263.0	ssuC	K15554	Transport
b0935	11.0	0.609396033685	4191.0	0.956607091888	381.0	ssuD	K04091	Amino acid metabolism
b0937	2.0	0.110799278852	382.0	0.087192533787	191.0	ssuE	K00299	Amino acid metabolism
b1154	3.0	0.166198918278	1050.0	0.239665341561				
b1547	0.0	0.0	0.0	0.0				
b1372	0.0	0.0	0.0	0.0				
b3962	845.0	46.8126953149	393770.0	89.8790681395	466.0	sthA	K00322	Cofactor biosynthesis
b2669	28631.0	1586.1470764	3836554.0	875.703833169	134.0	stpA	K11685	Chromosome-related
b0726	3431.0	190.07616287	3201123.0	730.664987785	933.0	sucA	K00164	TCA cycle and anaplerotic enzymes
b0727	10970.0	607.734044502	4442850.0	1014.09253596	405.0	sucB	K00658	TCA cycle and anaplerotic enzymes
b0728	5335.0	295.557076337	2069980.0	472.47853688	388.0	sucC	K01903	TCA cycle and anaplerotic enzymes
b0729	6091.0	337.439203743	1760299.0	401.793010557	289.0	sucD	K01902	TCA cycle and anaplerotic enzymes
b1684	146.0	8.08834735618	51100.0	11.6637132893				
b1683	75.0	4.15497295694	26250.0	5.99163353903				
b1682	117.0	6.48175781283	29016.0	6.62298052451	248.0	sufC	K09013	Transport
b1681	82.0	4.54277043292	28700.0	6.55085266933				
b1679	76.0	4.21037259637	26600.0	6.07152198621				
b1680	63.0	3.49017728383	25578.0	5.83824772043	406.0	sufS	K11717	Amino acid metabolism
b4148	167.0	9.25173978413	58450.0	13.3413706802		sugE	K11741	Transport
b2533	11711.0	648.785177317	3126837.0	713.709007248	267.0	suhB	K01092	Phosphatidylinositol signaling system
b0958	334.0	18.5034795683	56446.0	12.8839522569	169.0	sulA	K13053	Chromosome-related
b0053	3872.0	214.507403857	1657216.0	378.264036838	428.0	surA	K03771	Chaperones and folding catalysts
b2744	439.0	24.320441708	111067.0	25.3513433249	253.0	umpG	K03787	Purine metabolism
b0959	33.0	1.82818810105	11550.0	2.63631875717				
b2793	982.0	54.4024459162	343700.0	78.4504551376				
b4347	184.0	10.1935336544	64400.0	14.6994742824				
b4252	1052.0	58.2804206761	368200.0	84.0426464407				
b2559	699.0	38.7243479587	124422.0	28.3996582169	178.0	tadA	K11991	Transfer RNA biogenesis
b3549	285.0	15.7888972364	53295.0	12.1647279795	187.0	tag	K01246	Base excision repair
b2464	86.0	4.76436899063	27176.0	6.20299554501	316.0	talA	K00616	Pentose phosphate metabolism
b0008	19464.0	1078.29858179	6170088.0	1408.33928379	317.0	talB	K00616	Pentose phosphate metabolism
b1519	40.0	2.21598557704	10080.0	2.30078727899	252.0	tam	K00598	Other enzymes
b1885	0.0	0.0	0.0	0.0	192.0	tap	K05877	Two-component system
b1886	1.0	0.0553996394259	553.0	0.126223746555	553.0	tar	K05875	Two-component system
b2834	882.0	48.8624819736	308700.0	70.4616104189				
b3836	6336.0	351.012115403	563904.0	128.712614064	89.0	tatA	K03116	Protein export
b3838	1068.0	59.1668149069	182628.0	41.6853352368	171.0	tatB	K03117	Protein export
b3839	1148.0	63.5987860609	296184.0	67.6047995475	258.0	tatC	K03118	Protein export
b4483	254.0	14.0715084142	88900.0	20.2916655855		tatD	K03424	Other enzymes
b0627	3465.0	191.959750611	232155.0	52.9900070191	67.0	tatE	K03425	Protein export
b0365	3.0	0.166198918278	960.0	0.219122597999	320.0	tauA	K15551	Transport
b0366	0.0	0.0	0.0	0.0	255.0	tauB	K10831	Transport
b0367	0.0	0.0	0.0	0.0	275.0	tauC	K15552	Transport
b0368	7.0	0.387797475981	1981.0	0.452168611078	283.0	tauD	K03119	Amino acid metabolism
b3118	6.0	0.332397836555	1872.0	0.427289066097	312.0	tdcA	K07592	Transcription factors
b3117	5.0	0.27699819713	1645.0	0.375475701779	329.0	tdcB	K01754	Amino acid metabolism
b3116	83.0	4.59817007235	29050.0	6.63074111652		tdcC	K03838	Transport
b3115	30.0	1.66198918278	12180.0	2.78011796211	406.0	tdcD	K00932	Other central metabolism enzymes
b3114	88.0	4.87516826948	67232.0	15.3458859465	764.0	tdcE	K00656	Glycolysis
b3113	99.0	5.48456430316	34650.0	7.90895627151		tdcF	K09022	Other enzymes
b4471	18.0	0.997193509666	8172.0	1.86528111546	454.0	tdcG	K01752	Amino acid metabolism
b3119	0.0	0.0	0.0	0.0				
b3616	4448.0	246.417596166	1516768.0	346.206400751	341.0	tdh	K00060	Amino acid metabolism
b1238	1249.0	69.194149643	256045.0	58.4429641714	205.0	tdk	K00857	Pyrimidine metabolism
b1429	111.0	6.14935997628	38850.0	8.86761763776		tehA	K03304	Transport
b1430	1103.0	61.1058022868	386050.0	88.1169572473		tehB	K16868	Other enzymes
b0494	400.0	22.1598557704	83200.0	18.9906251599	208.0	tesA	K10804	Lipid and steroid metabolism
b0452	850.0	47.089693512	243100.0	55.488232889	286.0	tesB	K10805	Lipid and steroid metabolism
b1156	5.0	0.27699819713	1750.0	0.399442235935				
b1373	7.0	0.387797475981	2450.0	0.559219130309				
b0406	8185.0	453.446048701	3069375.0	700.593150242	375.0	tgt	K00773	Transfer RNA biogenesis
b0068	193.0	10.6921304092	67550.0	15.4184703071	350	thiB	K02064	Transport
b3994	15.0	0.830994591389	9465.0	2.16041186464	631.0	thiC	K03147	Cofactor biosynthesis
b2103	31.0	1.7173888222	8246.0	1.88217181573	266.0	thiD	K00941	Cofactor biosynthesis
b3993	6.0	0.332397836555	1266.0	0.288967926111	211.0	thiE	K00788	Cofactor biosynthesis
b3992	5.0	0.27699819713	1255.0	0.286457146342	251.0	thiF	K03148	Sulfur relay system
b3991	15.0	0.830994591389	3840.0	0.876490391995	256.0	thiG	K03149	Cofactor biosynthesis
b3990	11.0	0.609396033685	4147.0	0.946563972813	377.0	thiH	K03150	Cofactor biosynthesis
b0423	3830.0	212.180619001	1846060.0	421.368190897	482.0	thiI	K03151	Transfer RNA biogenesis
b1106	35.0	1.93898737991	9590.0	2.18894345292	274.0	thiK	K07251	Cofactor biosynthesis
b0417	492.0	27.2566225975	159900.0	36.4976077292	325.0	thiL	K00946	Cofactor biosynthesis
b2104	39.0	2.16058593761	10218.0	2.33228615245	262.0	thiM	K00878	Cofactor biosynthesis
b0067	34.0	1.88358774048	18224.0	4.15967731867	536.0	thiP	K02063	Transport
b0066	95.0	5.26296574546	22040.0	5.03068964572	232.0	thiQ	K02062	Transport
b4407	3.0	0.166198918278	198.0	0.0451940358372	66.0	thiS	K03154	Sulfur relay system
b0002	3789.0	209.909233785	3106980.0	709.17659326	820.0	thrA	K12524	Amino acid metabolism
b0003	1981.0	109.746685703	614110.0	140.172269434	310.0	thrB	K00872	Amino acid metabolism
b0004	4879.0	270.294840759	2088212.0	476.640040221	428.0	thrC	K01733	Amino acid metabolism
b0001	11221.0	621.639353998	3927350.0	896.428265885				
b1719	12096.0	670.114038496	7765632.0	1772.52651973	642.0	ThrS	K01868	tRNA loading
b2827	3089.0	171.129486187	815496.0	186.139168935	264.0	thyA	K00560	Other central metabolism enzymes
b0436	69639.0	3857.97548998	24373650.0	5563.35157366		Tig	K03545	Chaperones and folding catalysts
b0188	490.0	27.1458233187	211680.0	48.3165328587	432.0	tilS	K04075	Transfer RNA biogenesis
b4618	19.0	1.05259314909	6650.0	1.51788049655				
b2935	13819.0	765.567617227	9161997.0	2091.25060989	663.0	tktA	K00615	Pentose phosphate metabolism
b2465	64.0	3.54557692326	42688.0	9.74365152434	667.0	tktB	K00615	Pentose phosphate metabolism
b3244	1635.0	90.5784104614	786435.0	179.505917039	481.0	tldD	K03568	Peptidases
b2474	53.0	2.93618088957	18550.0	4.23408770091		tmcA	K06957	Transfer RNA biogenesis
b1098	940.0	52.0756610604	200220.0	45.7007568451	213.0	tmk	K00943	Pyrimidine metabolism
b3708	18.0	0.997193509666	8568.0	1.95566918714	476.0	tnaA	K01667	Amino acid metabolism
b3709	0.0	0.0	0.0	0.0		tnaB	K03836	Transport
b3707	1.0	0.0553996394259	350.0	0.079888447187				
b0739	476.0	26.3702283667	166600.0	38.026900861		tolA	K03646	Transport
b0740	6049.0	335.112418887	2117150.0	483.245217034		tolB	K03641	Transport
b3035	8768.0	485.744038486	4340160.0	990.653265552	495.0	tolC	K12340	Transport
b0737	1667.0	92.351198923	583450.0	133.174041461		tolQ	K03562	Transport
b0738	864.0	47.865288464	302400.0	69.0236183696		tolR	K03560	Transport
b0461	22.0	1.21879206737	7700.0	1.75754583811				
b1252	647.0	35.8435667086	226450.0	51.68782533		tonB	K03832	Transport
b1274	2792.0	154.675793277	2415080.0	551.248545807	865.0	topA	K03168	DNA replication control
b1763	419.0	23.2124489195	305870.0	69.8156552603	730.0	topB	K03169	DNA replication control
b0997	2.0	0.110799278852	1696.0	0.387116589798	848.0	torA	K07811	Two-component system
b0996	0.0	0.0	0.0	0.0	390.0	torC	K03532	Two-component system
b0998	0.0	0.0	0.0	0.0	199.0	torD	K03533	Two-component system
b4501	62.0	3.43477764441	21700.0	4.95308372559				
b0995	254.0	14.0715084142	58420.0	13.334523099	230.0	torR	K07772	Two-component system
b0993	3.0	0.166198918278	2730.0	0.623129888059	910.0	torS	K07647	Two-component system
b0994	13.0	0.720195312537	4550.0	1.03854981343				
b1873	0.0	0.0	0.0	0.0		torY	K07821	Transport
b1872	16.0	0.886394230815	13040.0	2.97641528948	815.0	torZ	K07812	Transport
b3919	11959.0	662.524287894	3049545.0	696.066899077	255.0	tpiA	K01803	Exosome
b1229	0.0	0.0	0.0	0.0				
b1324	47473.0	2629.98708247	7975464.0	1820.42124159	168.0	tpx	K11065	Other enzymes
b1601	26.0	1.44039062507	9100.0	2.07709962686				
b1197	24.0	1.32959134622	13560.0	3.09510669673	565.0	treA	K01194	Carbohydrate metabolism
b4240	66.0	3.65637620211	31152.0	7.11052830506	472.0	treB	K02818	Transport
b4239	79.0	4.37657151465	43529.0	9.9356120503	551.0	treC	K01226	Carbohydrate metabolism
b3519	27.0	1.4957902645	14823.0	3.38338986472	549.0	treF	K01194	Carbohydrate metabolism
b4241	237.0	13.1297145439	74655.0	17.040205785	315.0	treR	K03485	Transcription factors
b1421	1.0	0.0553996394259	200.0	0.0456505412497	200.0	trg	K05876	Two-component system
b3290	563.0	31.1899969968	197050.0	44.9771957663				
b1363	60.0	3.32397836555	21000.0	4.79330683122				
b3849	234.0	12.9635156257	81900.0	18.6938966418				
b3965	1907.0	105.647112385	697962.0	159.311715359	366.0	trmA	K00557	Transfer RNA biogenesis
b2607	1778.0	98.5005588993	453390.0	103.487494486	255.0	trmD	K00554	Transfer RNA biogenesis
b3651	605.0	33.5167818527	138545.0	31.6232711872	229.0	trmH	K00556	Transfer RNA biogenesis
b2960	4353.0	241.154630421	1040367.0	237.466583242	239.0	trmI	K03439	Transfer RNA biogenesis
b2532	3417.0	189.300567918	840582.0	191.865116324	246.0	trmJ	K15396	Transfer RNA biogenesis
b3606	934.0	51.7432632238	326900.0	74.6158096727	350	trmL	K03216	Transfer RNA biogenesis
b1260	544.0	30.1374038477	145792.0	33.2774185494	268.0	TrpA	K01695	Amino acid metabolism
b1261	550.0	30.4698016842	218350.0	49.8389784094	397.0	TrpB	K01696	Amino acid metabolism
b1262	113.0	6.26015925513	51076.0	11.6582352244	452.0	trpC	K13498	Amino acid metabolism
b1263	74.0	4.09957331752	39294.0	8.96896183933	531.0	trpD	K13497	Amino acid metabolism
b1264	121.0	6.70335637053	62920.0	14.3616602772	520.0	trpE	K01657	Amino acid metabolism
b1265	166.0	9.1963401447	58100.0	13.261482233				
b4393	924.0	51.1892668295	99792.0	22.777794062	108.0	trpR	K03720	Transcription factors
b3384	7805.0	432.394185719	2606870.0	595.025132338	334.0	TrpS	K01867	tRNA loading
B2318	895.0	49.5826772862	313250.0	71.5001602324				
b3166	1527.0	84.5952494034	479478.0	109.442151087	314.0	truB	K03177	Transfer RNA biogenesis
b2791	553.0	30.6360006025	143780.0	32.8181741044	260.0	truC	K06175	Transfer RNA biogenesis
b2745	1009.0	55.8982361807	352141.0	80.3771362311	349.0	truD	K06176	Transfer RNA biogenesis
b3781	34622.0	1918.0463162	4985568.0	1137.96938819	144.0	trxA	K03671	Chaperones and folding catalysts
b0888	8599.0	476.381499423	2760279.0	630.041151751	321.0	trxB	K00384	Pyrimidine metabolism
b2582	1704.0	94.4009855817	236856.0	54.0630229912	139.0	trxC	K03672	Chaperones and folding catalysts
b0170	95122.0	5269.72450147	26919526.0	6144.45466043	283.0	tsf	K02357	Mitochondrial biogenesis
b3364	587.0	32.519588343	230691.0	52.6558450572	393.0	tsgA	K06141	Transport
b4355	17.0	0.94179387024	9469.0	2.16132487547	557.0	tsr	K05874	Two-component system
b0411	14911.0	826.06402348	5218850.0	1191.21663601		tsx	K05517	Transport
b1344	4772.0	264.36707934	1670200.0	381.227669976		ttcA	K14058	Transfer RNA biogenesis
b3061	0.0	0.0	0.0	0.0	302.0	ttdA	K03779	TCA cycle and anaplerotic enzymes
b3062	1.0	0.0553996394259	201.0	0.045878793956	201.0	ttdB	K03780	TCA cycle and anaplerotic enzymes
b3060	2.0	0.110799278852	700.0	0.159776894374				
b3063	0.0	0.0	0.0	0.0		ttdT	K11106	Transport
b3339	579074.0	32080.4908009	202675900.0	46261.3226664	350	TufA	K02358	Translation factors
b1610	234.0	12.9635156257	72306.0	16.504040178	309.0	tus	K10748	DNA replication control
b1386	3.0	0.166198918278	1050.0	0.239665341561	350	tynA	K00276	Amino acid metabolism
b3871	17233.0	954.701986227	6031550.0	1376.71761037				
b2600	610.0	33.7937800498	227530.0	51.9343382527	373.0	tyrA	K14187	Amino acid metabolism
b4054	1417.0	78.5012890665	562549.0	128.403331647	397.0	tyrB	K00832	Amino acid metabolism
b1907	391.0	21.6612590155	136850.0	31.2363828501		tyrP	K03834	Transport
b1323	1018.0	56.3968329356	522234.0	119.201323795	513.0	tyrR	K03721	Transcription factors
b1637	7986.0	442.421520455	3386064.0	772.878271531	424.0	TyrS	K01866	tRNA loading
b4040	1121.0	62.1029957964	325090.0	74.2026722744	290.0	ubiA	K03179	Cofactor biosynthesis
b3835	202.0	11.190727164	110292.0	25.1744474776	546.0			
b4039	359.0	19.8884705539	59235.0	13.5205490546	165.0	ubiC	K03181	Cofactor biosynthesis
b3843	1216.0	67.3659615419	604352.0	137.944979527	497.0	ubiD	K03182	Cofactor biosynthesis
b3833	3618.0	200.435895443	908118.0	207.280391093	251.0	ubiE	K03183	Cofactor biosynthesis
b0662	777.0	43.0455198339	303807.0	69.3447699273	391.0	ubiF	K03184	Cofactor biosynthesis
b2232	2047.0	113.403061905	491280.0	112.135989526	240.0	ubiG	K00568	Cofactor biosynthesis
b2907	295.0	16.3428936306	115640.0	26.3951429506	392.0	ubiH	K03185	Cofactor biosynthesis
b2311	268.0	14.8471033661	50652.0	11.5614560769	189.0	ubiX	K03186	Cofactor biosynthesis
b2426	820.0	45.4277043292	287000.0	65.5085266933				
b2066	3151.0	174.564263831	671163.0	153.194771084	213.0	udk	K00876	Pyrimidine metabolism
b3831	2761.0	152.958404455	701294.0	160.072253376	254.0	udp	K00757	Pyrimidine metabolism
b2028	26.0	1.44039062507	10088.0	2.30261330064	388.0	ugd	K00012	Carbohydrate metabolism
b3452	10.0	0.553996394259	2950.0	0.673345483433	295.0	ugpA	K05814	Transport
b3453	52.0	2.88078125015	25532.0	5.82774809594	491.0	ugpB	K05813	Transport
b3450	69.0	3.82257512039	28497.0	6.50451736997	413.0	ugpC	K05816	Transport
b3451	8.0	0.443197115407	2248.0	0.513112083647	281.0	ugpE	K05815	Transport
b3449	530.0	29.3618088957	130910.0	29.880561775	247.0	ugpQ	K01126	Lipid and steroid metabolism
b3669	194.0	10.7475300486	38024.0	8.6790809024	196.0	uhpA	K07686	Two-component system
b3668	32.0	1.77278846163	16000.0	3.65204329998	500.0	uhpB	K07675	Two-component system
b3667	32.0	1.77278846163	14048.0	3.20649401738	439.0	uhpC	K07783	Two-component system
b3666	2.0	0.110799278852	926.0	0.211362005986	463.0	uhpT	K07784	Two-component system
b1617	9.0	0.498596754833	5427.0	1.23872743681	603.0	uidA	K01195	Lysosome
b1616	0.0	0.0	0.0	0.0		uidB	K16139	Transport
b1615	0.0	0.0	0.0	0.0		uidC	K16140	Transport
b1618	302.0	16.7306911066	105700.0	24.1263110505		uidR	K16138	Transcription factors
b4193	2.0	0.110799278852	930.0	0.212275016811	465.0	ulaA	K03475	Transport
b4194	71.0	3.93337439924	7171.0	1.63680015651	101.0	ulaB	K02822	Transport
b4195	27.0	1.4957902645	4158.0	0.949074752582	154.0	ulaC	K02821	Transport
B4196	62.0	3.43477764441	21700.0	4.95308372559				
B4197	18.0	0.997193509666	6300.0	1.43799204937				
b4198	22.0	1.21879206737	5016.0	1.14491557454	228.0	ulaF	K03077	Carbohydrate metabolism
b4192	210.0	11.6339242794	74340.0	16.9683061825	354.0	ulaG	K03476	Carbohydrate metabolism
b4191	411.0	22.769251804	103161.0	23.5467774293	251.0	ulaR	K03477	Transcription factors
b1184	30.0	1.66198918278	12750.0	2.91022200467	425.0	umuC	K03502	DNA repair and recombination proteins
b1183	72.0	3.98877403867	10440.0	2.38295825324	145.0	umuD	K03503	Peptidases
b2580	1058.0	58.6128185126	242282.0	55.3015221753	229.0	ung	K03648	Base excision repair
b4637	275.0	15.2349008421	96250.0	21.9693229764				
b2498	18345.0	1016.30638527	3815760.0	870.957546395	208.0	upp	K00761	Pyrimidine metabolism
b2497	1679.0	93.0159945961	587650.0	134.132702827		uraA	K02824	Transport
b2319	2191.0	121.380609982	738367.0	168.534265955	337.0			
b0480	484.0	26.8134254821	266200.0	60.7608704034	550.0	ushA	K11751	Purine metabolism
b3495	12675.0	702.190429723	4436250.0	1012.5860681		UspA	K06149	
b3494	66.0	3.65637620211	23100.0	5.27263751434		uspB	K06144	Transport
b1895	52.0	2.88078125015	18200.0	4.15419925372				
b3923	661.0	36.6191616605	231350.0	52.8062635906				
b1333	542.0	30.0266045688	189700.0	43.2995383754				
b1376	189.0	10.4705318515	66150.0	15.0989165183				
b0607	980.0	54.2916466374	343000.0	78.2906782433				
b0949	1482.0	82.1022656292	518700.0	118.394678731		uup	K15738	Transport
b4058	621.0	34.4031760835	583740.0	133.240234746	940.0	uvrA	K03701	Nucleotide excision repair
b0779	370.0	20.4978665876	249010.0	56.837206383	673.0	uvrB	K03702	Nucleotide excision repair
b1913	269.0	14.9025030056	164090.0	37.4539865683	610.0	uvrC	K03703	Nucleotide excision repair
b3813	551.0	30.5252013237	396720.0	90.5524136229	720.0	uvrD	K03657	Nucleotide excision repair
b1914	880.0	48.7516826948	191840.0	43.7879991667	218.0	uvrY	K07689	Two-component system
b3091	53.0	2.93618088957	26235.0	5.98820974843	495.0	uxaA	K01685	Carbohydrate metabolism
b1521	20.0	1.10799278852	9660.0	2.20492114236	483.0	uxaB	K00041	Carbohydrate metabolism
b3092	162.0	8.974741587	76140.0	17.3791610538	470.0	uxaC	K01812	Carbohydrate metabolism
b4322	595.0	32.9627854584	234430.0	53.5092819259	394.0	uxuA	K01686	Carbohydrate metabolism
b4323	364.0	20.165468751	176904.0	40.3788167462	486.0	uxuB	K00040	Carbohydrate metabolism
b4324	472.0	26.148629809	121304.0	27.6879662788	257.0	uxuR	K13637	Transcription factors
b4258	8921.0	494.220183319	8483871.0	1936.46651521	951.0	ValS	K01873	tRNA loading
b1742	0.0	0.0	0.0	0.0				
b3745	38.0	2.10518629818	13300.0	3.03576099311				
b2906	556.0	30.8021995208	194600.0	44.417976636		ubiI	K18800	Cofactor biosynthesis
b1960	79.0	4.37657151465	12324.0	2.81298635181	156.0	vsr	K07458	DNA repair and recombination proteins
b3633	593.0	32.8519861796	252025.0	57.5253882923	425.0	waaA	K02527	Glycan metabolism
b3623	322.0	17.8386838951	112700.0	25.7240799942	350	waaU	K03277	Glycan metabolism
b2034	2792.0	154.675793277	977200.0	223.048544546				
b2033	1018.0	56.3968329356	356300.0	81.3264392364	350	wbbJ	K08280	Glycan metabolism
b2032	773.0	42.8239212762	270550.0	61.7537696756				
b2059	0.0	0.0	0.0	0.0				
b2058	0.0	0.0	0.0	0.0	162.0	wcaB	K03819	Other enzymes
b2057	0.0	0.0	0.0	0.0	405.0	wcaC	K13684	Glycan metabolism
b2056	0.0	0.0	0.0	0.0				
b2055	0.0	0.0	0.0	0.0	248.0	wcaE	K13683	Glycan metabolism
b2054	0.0	0.0	0.0	0.0	182.0	wcaF	K03818	Other enzymes
b2050	0.0	0.0	0.0	0.0				
b2047	0.0	0.0	0.0	0.0				
b2045	17.0	0.94179387024	5950.0	1.35810360218				
b2044	6.0	0.332397836555	2436.0	0.556023592422	406.0	wcaL	K16703	Glycan metabolism
b2043	5.0	0.27699819713	1750.0	0.399442235935				
b3561	32.0	1.77278846163	11200.0	2.55643030998				
b1004	286.0	15.8442968758	100100.0	22.8480958955		WrbA		Other enzymes
b2062	0.0	0.0	0.0	0.0		wza	K01991	Transport
b2061	0.0	0.0	0.0	0.0	148.0	wzb	K01104	Transport
b2060	0.0	0.0	0.0	0.0		wzc	K16692	Other enzymes
b2046	1.0	0.0553996394259	350.0	0.079888447187		wzxC	K16695	Transport
b3792	120.0	6.64795673111	42000.0	9.58661366244		wzxE	K16693	Transport
b3793	135.0	7.4789513225	60750.0	13.8663519046	450.0	wzyE	K02853	Glycan metabolism
b3785	997.0	55.2334405076	348950.0	79.6487818454				
b3654	532.0	29.4726081746	186200.0	42.5006539035		xanP	K16345	Transport
b2882	1.0	0.0553996394259	350.0	0.079888447187		xanQ	K16346	Transport
b2407	2.0	0.110799278852	554.0	0.126451999262	277.0	xapA	K03815	Purine metabolism
b2406	1.0	0.0553996394259	418.0	0.0954096312119	418.0	xapB	K11537	Transport
b2405	23.0	1.2741917068	8050.0	1.8374342853				
b2866	4.0	0.221598557704	3008.0	0.686584140396	752.0	xdhA	K00087	Purine metabolism
b2867	12.0	0.664795673111	3504.0	0.799797482695	292.0	xdhB	K13479	Purine metabolism
b2868	22.0	1.21879206737	3498.0	0.798427966458	159.0	xdhC	K13480	Purine metabolism
b2881	11.0	0.609396033685	3850.0	0.878772919057		xdhD	K12528	Amino acid metabolism
b3811	393.0	21.7720582944	117114.0	26.7315874396	298.0	xerC	K03733	Chromosome-related
b2894	199.0	11.0245282458	59302.0	13.535841986	298.0	xerD	K04763	Chromosome-related
